"(1, 1, 'tot')_log","(2, 0, 'tot')_log","(3, 0, 'tot')_log","(3, 1, 'tot')_log","('A', 2)_log","('A', 3)_log","('B', 1)_log","('B', 3)_log","('C', 1)_log","('C', 3)_log",hour_log,pressure_log,wind_direction_log,wind_speed_log,temperature_log,rel_humidity_log,precipitation_log,dayofweek_log,is_holiday_log,timeofday_log
4.89034912822,4.72738781871,4.98360662171,5.04342511692,4.10627313309,4.80713095803,5.00219981528,4.83826406816,4.9443530313,5.62668542427,2.19722457734,6.92113207603,2.36712361413,1.71079040669,3.29212628661,3.76892216179,0.0,0.69314718056,0.0,2.19722457734
5.02388052085,4.7184988713,5.15905529921,5.34710753072,3.92236929748,4.77195500363,5.19667216279,4.61065511622,5.04831636106,5.40896388664,2.19722457734,6.92117592894,2.40794560865,1.70878035577,3.2859112262,3.76635476628,0.0,0.69314718056,0.0,2.23359222151
4.88280192259,4.72738781871,5.04342511692,5.35185813348,4.42256858999,4.79917324756,5.10664220083,4.56819494986,5.16997250061,5.1302536815,2.19722457734,6.92121977994,2.44716632181,1.70676625639,3.27965729713,3.76378076229,0.0,0.69314718056,0.0,2.26868354132
5.01727983681,4.66343909411,4.97673374242,5.25749537203,4.22960362823,4.79164975293,4.95927182181,4.9499648379,5.21016897977,4.74249437685,2.30258509299,6.92126362901,2.48490664979,1.70474809224,3.27336401015,3.76120011569,0.0,0.69314718056,0.0,2.30258509299
4.96284463026,4.60517018599,4.96284463026,5.40717177146,4.11185698731,4.90649625436,4.71092562365,4.95804291064,5.24881194664,5.04743855765,2.30258509299,6.92138420404,2.6067964674,1.64651958734,3.25937776818,3.78922742795,0.0,0.69314718056,0.0,2.33537491582
5.15905529921,4.47733681448,4.97673374242,5.16478597392,4.42424765011,4.8411509861,4.79554258097,4.53103913665,5.14353315275,5.28079813033,2.30258509299,6.92150476453,2.7154303084,1.58468974275,3.24519313319,3.81649057871,0.0,0.69314718056,0.0,2.36712361413
4.5747109785,4.45434729625,4.82028156561,4.40671924726,4.28606624353,4.58578347219,4.7837346939,4.73917646584,5.08096948783,5.46987284319,2.3978952728,6.9216253105,2.81341071676,1.51878354417,3.23080439573,3.84303013394,0.0,0.69314718056,0.0,2.3978952728
4.53259949315,4.34380542185,4.92725368516,4.58496747867,4.01259206035,4.72295322164,4.7401380464,4.97251797198,5.01422882961,5.42119849592,2.3978952728,6.92174584194,2.90264185049,1.44822531885,3.21620559631,3.86888351277,0.0,0.69314718056,0.0,2.42774823595
4.53259949315,4.39444915467,4.74493212836,4.35670882669,4.38439881882,4.59319881421,4.8243057159,4.64544803249,4.96235499992,5.07545502569,2.3978952728,6.92186635884,2.98455897296,1.37230811914,3.20139051053,3.89408530474,0.0,0.69314718056,0.0,2.45673577282
4.51085950652,4.15888308336,4.7957905456,4.38202663467,4.12131101045,4.64467931908,4.91705694714,4.63783096823,5.4000839317,4.88043169156,2.48490664979,6.92198686123,3.06027079469,1.29015050057,3.18635263316,3.91866754815,0.0,0.69314718056,0.0,2.48490664979
4.59511985013,3.85014760171,4.63472898823,4.4188406078,4.37367939319,4.71563763901,4.93845878879,4.47540312793,5.70351577243,4.63792775023,2.48490664979,6.9221073491,3.13065159145,1.20063390306,3.17108516103,3.94265997489,0.0,0.69314718056,0.0,2.51230562398
4.47733681448,4.02535169074,4.7184988713,4.43081679884,4.21921354427,4.81628164108,4.8181825901,4.6983872677,4.97486993765,5.00645992269,2.48490664979,6.92222782245,3.19640296901,1.10230915055,3.1555809745,3.9660902267,0.0,0.69314718056,0.0,2.53897387106
4.46590811865,4.3040650932,4.62497281328,4.70048036579,4.19690115055,4.81935371593,4.90223312025,4.9091192309,5.1392923263,5.27515108852,2.56494935746,6.92234828129,3.25809653802,0.99325177301,3.13983261753,3.98898404656,0.0,0.69314718056,0.0,2.56494935746
4.4188406078,4.48863636973,4.81218435537,4.36944785247,4.36761072294,4.57269864584,5.05560865974,4.66088867474,5.28045884825,5.04722434233,2.56494935746,6.92238113117,4.08504216956,1.01361907584,3.13210684274,4.01337549969,0.0,0.69314718056,0.0,2.59026716545
4.26267987704,4.39444915467,4.89783979995,4.53259949315,4.19358639687,4.67628081345,4.92442359728,4.73922019411,5.4369047063,4.93188064541,2.56494935746,6.92241397999,4.53140403575,1.0335798184,3.12432091533,4.03718614838,0.0,0.69314718056,0.0,2.61495977804
4.60517018599,4.33073334029,4.8751973232,4.5538768916,4.24692257749,4.68545901722,4.68101949827,4.89275225344,5.21702596291,5.29951664712,2.63905732962,6.92244682773,4.83892391641,1.05314991459,3.11647389125,4.06044301055,0.0,0.69314718056,0.0,2.63905732962
4.56434819147,4.5747109785,4.96981329958,4.48863636973,4.32836211009,4.59370470788,4.9895818849,4.96263481804,5.10915244727,5.37416667883,2.63905732962,6.92247967438,5.07378396095,1.07234436185,3.10856480405,4.08317126162,0.0,0.69314718056,0.0,2.66258782703
4.64439089914,4.24849524205,4.91998092583,4.60517018599,3.98397150474,4.58323127847,4.91961589571,4.68268662842,5.06701562753,5.12444005654,2.63905732962,6.92251251996,5.26384093702,1.09117731018,3.10059266417,4.10539439841,0.0,0.69314718056,0.0,2.68557734525
4.66343909411,4.40671924726,4.88280192259,4.60517018599,4.09551054886,4.93949726626,5.03112396052,5.00051761591,5.25085881539,5.34132896214,2.7080502011,6.92254536445,5.4234805095,1.10966212485,3.09255645819,4.12713438505,0.0,0.69314718056,0.0,2.7080502011
4.5538768916,4.29045944115,4.9558270576,4.40671924726,3.9750916969,4.61472439879,4.98504394443,5.2622237589,5.24912712236,5.10615757262,2.7080502011,6.92257820787,5.56110889015,1.12781144336,3.08445514806,4.14841178349,0.0,0.69314718056,0.0,2.73002910782
4.60517018599,4.26267987704,4.81218435537,4.49980967033,4.44880873086,4.57605028741,4.9483342679,4.45143608605,5.35974166854,4.76643833358,2.7080502011,6.92261105022,5.68206690775,1.14563722731,3.07628767029,4.1692458704,0.0,0.69314718056,0.0,2.75153531304
4.36944785247,4.14313472639,4.8283137373,4.39444915467,3.97631149531,4.79970848029,4.83031173996,4.73505744682,4.79339097471,4.75052515385,2.77258872224,6.92264389148,5.7899601709,1.16315080981,3.06805293513,4.18965474203,0.0,0.69314718056,0.0,2.77258872224
4.38202663467,4.24849524205,4.89034912822,4.3040650932,4.12471209884,4.61040645278,4.88578987844,4.78331637137,4.97921342409,5.07554874494,2.77258872224,6.92262199742,5.79029990251,1.13497993284,3.0623519609,4.20469261939,0.0,0.69314718056,0.0,2.79320800944
4.27666611902,4.24849524205,4.88280192259,4.47733681448,3.94274617807,4.62291186746,4.93806460126,4.65195834749,5.13585725885,4.76464950053,2.77258872224,6.92260010289,5.79063951875,1.10599239596,3.05661829911,4.21950770518,0.0,0.69314718056,0.0,2.81341071676
4.56434819147,4.4188406078,4.81218435537,4.45434729625,4.29496980211,4.68259408295,4.80205189411,5.00186360171,5.08665453385,5.04129381505,2.83321334406,6.92257820787,5.79097901969,1.07613943281,3.05085157277,4.2341065046,0.0,0.69314718056,0.0,2.83321334406
4.5747109785,4.34380542185,4.73619844839,4.58496747867,4.48751214252,4.45655416166,4.78264669112,4.30945594184,5.03490505307,5.10919775525,2.83321334406,6.92255631238,5.7913184054,1.04536777415,3.04505139833,4.24849524205,0.0,0.69314718056,0.0,2.85263142991
4.56434819147,4.1743872699,4.81218435537,4.5747109785,4.14114862842,4.62732299063,4.93870955452,4.61135104506,5.25098988214,5.17278248784,2.83321334406,6.92253441641,5.79165767597,1.01361907584,3.03921738549,4.26267987704,0.0,0.69314718056,0.0,2.87167962488
4.7184988713,4.4188406078,4.84418708646,4.44265125649,4.116106054,4.74991966987,4.81372787897,4.61333674865,5.12608969466,5.28596640649,2.8903717579,6.92251251996,5.79199683148,0.980829253013,3.03334913713,4.27666611902,0.0,0.69314718056,0.0,2.8903717579
4.70953020131,4.46590811865,4.7621739348,4.46590811865,4.03025038679,4.70129821308,4.66551241499,4.73003916803,4.98333261157,5.22528958001,2.8903717579,6.92249062302,5.792335872,0.946927701337,3.02744624904,4.29045944115,0.0,0.69314718056,0.0,2.90872089656
4.89783979995,4.45434729625,4.56434819147,4.67282883446,4.09117287106,4.59178094887,4.76873356985,4.54632211018,5.42146377137,5.1606918903,2.8903717579,6.92246872561,5.79267479761,0.911836381525,3.02150830987,4.3040650932,0.0,0.69314718056,0.0,2.92673940207
4.36944785247,4.35670882669,4.40671924726,4.51085950652,4.2079708223,4.81389021664,4.90256741313,4.45137777531,5.64396169634,5.0916313933,2.94443897917,6.92244682773,5.79301360838,0.875468737354,3.01553490085,4.31748811354,0.0,0.69314718056,0.0,2.94443897917
4.11087386417,4.11087386417,4.61512051684,4.44265125649,4.17638527256,5.0458093691,5.86957935912,4.34646422177,5.82585260388,5.03531706652,2.94443897917,6.92247967438,5.7940293525,0.856776604344,3.01116808168,4.32633772881,0.0,0.69314718056,0.0,2.96183072188
3.98898404656,4.04305126783,4.15888308336,4.48863636973,4.11103778516,4.54748810565,5.4976803892,4.75600107569,5.82055759513,4.97564119178,2.94443897917,6.92251251996,5.79504406594,0.837728409371,3.00678210974,4.33510971489,0.0,0.69314718056,0.0,2.97892515524
3.80666248977,4.12713438505,4.09434456222,3.98898404656,3.96688990687,4.55571730227,4.89895857687,4.07643514168,5.3524266922,4.91217683031,2.99573227355,6.92254536445,5.79605775077,0.818310323515,3.00237681627,4.34380542185,0.0,0.69314718056,0.0,2.99573227355
3.97029191355,3.33220451018,3.97029191355,3.97029191355,3.76236223087,4.70411013384,4.92580335858,4.59653299259,5.16678397659,5.15479335646,2.99573227355,6.92257820787,5.79707040908,0.798507696217,2.99795203029,4.3524261649,0.0,0.69314718056,0.0,3.01226157551
3.91202300543,3.7135720667,3.89182029811,3.93182563272,4.32684420846,4.83976788735,5.09846300446,4.12455040428,4.99991133073,5.06142346093,2.99573227355,6.92261105022,5.79808204296,0.778304988901,2.99350757853,4.36097322548,0.0,0.69314718056,0.0,3.02852209638
3.55534806149,3.58351893846,4.14313472639,4.14313472639,4.01241117946,4.55329777658,4.57846680315,4.80475847768,5.4905892542,4.95842930263,3.04452243772,6.92264389148,5.79909265446,0.757685701696,2.9890432854,4.36944785247,0.0,0.69314718056,0.0,3.04452243772
3.76120011569,3.4657359028,4.02535169074,3.89182029811,4.07499183371,4.69033819836,4.61867853601,4.71992642329,5.08762719895,5.17493430498,3.04452243772,6.92267673166,5.80010224566,0.7366322925,2.98455897296,4.37785126326,0.0,0.69314718056,0.0,3.06027079469
3.63758615973,3.43398720449,3.82864139649,3.91202300543,4.0198903763,4.80094254051,4.65733559997,4.35027793636,4.96995217882,5.25415647076,3.04452243772,6.92270957077,5.80111081862,0.715126087277,2.98005446084,4.38618464482,0.0,0.69314718056,0.0,3.07577498123
3.73766961828,3.33220451018,3.87120101091,3.40119738166,4.54297558239,4.58149205863,4.69455374712,4.51261620438,5.14448608015,5.01023521407,3.09104245336,6.92274240879,5.80211837538,0.69314718056,2.97552956624,4.39444915467,0.0,0.69314718056,0.0,3.09104245336
3.76120011569,3.09104245336,3.66356164613,3.80666248977,4.10915106954,4.88427810522,4.69107261499,4.82177238926,5.29303678211,5.14504963014,3.09104245336,6.92289563866,5.76414562438,0.676340062244,2.99295063059,4.37924499171,0.0,0.69314718056,0.0,3.10608033072
3.68887945411,1.79175946923,3.49650756147,3.66356164613,3.81837144935,4.71204954762,4.64477544058,4.57867219468,5.42234751496,5.61786141215,3.09104245336,6.92304884505,5.72467383369,0.659245628884,3.01007339083,4.36380608856,0.0,0.69314718056,0.0,3.12089541651
3.49650756147,1.79175946923,3.33220451018,3.17805383035,3.69697162401,4.66673554165,4.59623034442,4.64947411154,5.01906631957,5.52803923322,3.13549421593,6.92320202797,5.68357976734,0.641853886172,3.02690789102,4.348125083,0.0,0.69314718056,0.0,3.13549421593
3.43398720449,1.94591014906,3.13549421593,3.52636052462,3.81968839423,4.61927031037,4.65386510753,4.6657948078,5.03666035192,5.42934562895,3.13549421593,6.92335518743,5.64072433869,0.624154309073,3.04346367638,4.33219426093,0.0,0.69314718056,0.0,3.14988295338
3.21887582487,0.0,3.40119738166,3.55534806149,3.80042082885,4.63841151977,4.70835834378,4.64889994885,5.05395017878,5.31983421001,3.13549421593,6.92350832344,5.59594976985,0.60613580357,3.05974982568,4.31600553358,0.0,0.69314718056,0.0,3.16406758837
2.56494935746,1.79175946923,2.63905732962,2.3978952728,4.20394607214,4.84792026694,4.68476664026,4.14091003137,5.23121556301,5.1968381976,3.17805383035,6.923661436,5.5490760849,0.587786664902,3.07577498123,4.29955041285,0.0,0.69314718056,0.0,3.17805383035
3.13549421593,2.07944154168,3.33220451018,3.04452243772,3.98415760319,5.02104756444,4.66060489288,4.68157551719,5.20583651375,4.97390215104,3.17805383035,6.92381452512,5.49989673995,0.56909453189,3.09154737637,4.28281998459,0.0,0.69314718056,0.0,3.19184715248
2.7080502011,1.79175946923,3.17805383035,2.63905732962,3.84823087234,4.68564357014,4.69198987794,4.36265266549,5.17979655881,4.97308280272,3.17805383035,6.9239675908,5.44817312209,0.550046336919,3.10707486089,4.26580487958,0.0,0.69314718056,0.0,3.20545280454
4.58496747867,1.09861228867,2.99573227355,4.8283137373,4.06311185979,4.74921280824,4.72241974604,5.37655074607,5.15306035389,4.97226278252,0.0,6.92412063307,5.39362754635,0.530628251062,3.12236492449,4.24849524205,0.0,1.09861228867,0.0,0.0
4.1743872699,1.09861228867,2.8903717579,4.7621739348,3.67743926397,4.80898139941,4.7519509172,3.37553763488,5.15928515785,4.97144208934,0.0,6.92410970226,5.28601983874,0.63598876672,3.13935150133,4.2324949007,0.0,1.09861228867,0.0,0.287682072452
3.73766961828,1.09861228867,2.63905732962,4.00733318523,3.50555739699,4.86537828144,4.78063495532,3.9190979191,5.16547145321,4.97062072206,0.0,6.92409877132,5.16542069308,0.731298946525,3.15605434729,4.21623437983,0.0,1.09861228867,0.0,0.510825623766
2.30258509299,0.0,2.8903717579,2.07944154168,4.63637811311,4.35875800773,4.77363694757,4.26927778123,5.1716197135,4.96979867959,0.69314718056,6.92408784027,5.02825689545,0.818310323515,3.1724827853,4.19970507788,0.0,1.09861228867,0.0,0.69314718056
2.19722457734,0.69314718056,2.83321334406,1.79175946923,4.30196830188,4.33676772827,4.76658962238,4.40939858147,5.17773040356,4.9689759608,0.69314718056,6.9240769091,4.8692423928,0.898353031189,3.18864568622,4.18289795956,0.0,1.09861228867,0.0,0.847297860387
2.63905732962,0.69314718056,2.8903717579,2.07944154168,3.79593852641,4.22185788252,4.7594922797,4.53227686047,5.18380397976,4.9681525646,0.69314718056,6.9240659778,4.68007149416,0.97246100334,3.20455149758,4.1658035262,0.0,1.09861228867,0.0,0.980829253012
2.3978952728,0.0,2.30258509299,2.07944154168,3.85290974094,3.98855185442,4.75234420446,4.64169496067,5.18984089021,4.96732848985,1.09861228867,6.92405504639,4.44656515581,1.04145387483,3.2202082701,4.14841178349,0.0,1.09861228867,0.0,1.09861228867
2.07944154168,0.0,2.56494935746,2.07944154168,3.99185030529,3.68369939407,4.74514466616,4.74031277993,5.19584157496,4.96650373544,1.09861228867,6.92404411486,4.14136950087,1.10599239596,3.23562368217,4.13071220639,0.0,1.09861228867,0.0,1.20397280433
2.3978952728,0.0,2.63905732962,1.38629436112,3.71369401049,3.24298290021,4.7378929184,4.83007219032,5.20180646617,4.96567830025,1.09861228867,6.92403318321,3.6999292903,1.16661701778,3.25080506244,4.11269370089,0.0,1.09861228867,0.0,1.29928298413
2.56494935746,0.0,2.7080502011,1.60943791243,3.97255350517,4.87198606576,4.73058819842,4.79805611316,5.23179762483,4.96485218315,1.38629436112,6.92402225145,2.8903717579,1.22377543162,3.26575941077,4.09434456222,0.0,1.09861228867,0.0,1.38629436112
2.77258872224,0.0,2.3978952728,1.38629436112,3.72521138336,4.56653330237,4.72322972662,4.76498100743,5.26091544284,4.96402538302,1.38629436112,6.92377078776,3.96187081116,1.24319351748,3.26999132567,4.08877351717,0.0,1.09861228867,0.0,1.46633706879
2.99573227355,0.0,2.48490664979,1.94591014906,3.66356164613,4.49479712851,4.71581670608,4.73077440812,5.28920934752,4.96319789873,1.38629436112,6.92351926083,4.46718444301,1.26224171245,3.27420540692,4.08317126162,0.0,1.09861228867,0.0,1.54044504095
2.94443897917,0.0,2.7080502011,1.38629436112,4.22683374527,5.46932516344,4.63287289783,4.69535614828,5.31672468534,4.96236972914,1.60943791243,6.92326767061,4.80128506492,1.28093384546,3.27840180418,4.07753744391,0.0,1.09861228867,0.0,1.60943791243
2.94443897917,0.0,2.56494935746,1.38629436112,3.29879544804,5.02315657465,4.54242206113,4.65863722718,5.34350315917,4.96154087312,1.60943791243,6.92301601709,5.05127949503,1.29928298413,3.28258066526,4.07187170637,0.0,1.09861228867,0.0,1.67397643357
2.94443897917,0.0,2.77258872224,1.79175946923,3.95066662902,4.19690115055,4.44296885311,4.62051846294,5.36958320843,4.96071132952,1.60943791243,6.92276430021,5.25110928356,1.31730148963,3.2867421361,4.06617368525,0.0,1.09861228867,0.0,1.73460105539
3.4657359028,0.69314718056,2.83321334406,1.94591014906,3.72207242147,4.63297988663,4.33252121477,4.58088887769,5.39500034101,4.95988109721,1.79175946923,6.92251251996,5.41758078737,1.33500106673,3.29088636085,4.06044301055,0.0,1.09861228867,0.0,1.79175946923
3.36729582999,1.79175946923,2.83321334406,2.48490664979,3.81485109368,4.65510255474,4.20834266628,4.53962374967,5.41978742394,4.95905017505,1.79175946923,6.92226067629,5.56025418925,1.35239280945,3.29501348185,4.05467930583,0.0,1.09861228867,0.0,1.8458266905
3.43398720449,1.94591014906,3.25809653802,2.48490664979,3.87949981372,4.53023109932,4.5715099845,4.49658224557,5.44397493897,4.95821856187,1.79175946923,6.9220087692,5.68509034164,1.3694872428,3.29912363971,4.04888218814,0.0,1.09861228867,0.0,1.89711998489
3.61091791264,1.94591014906,3.49650756147,3.04452243772,4.09426122542,4.80459465068,4.62456423309,4.80369312212,5.22269093442,5.40885197348,1.94591014906,6.92175679862,5.79605775077,1.38629436112,3.3032169733,4.04305126783,0.0,1.09861228867,0.0,1.94591014906
3.93182563272,2.30258509299,3.87120101091,3.76120011569,4.04760229967,4.88196824184,4.67494497392,4.37311201728,4.93810044291,5.71837547696,1.94591014906,6.92176775518,5.80278951634,1.3437347467,3.29789236519,4.06426710698,0.0,1.09861228867,0.0,1.99243016469
4.27666611902,2.7080502011,4.45434729625,3.63758615973,3.90075981315,4.53286827423,4.72290877621,4.54685227666,5.03187479709,5.26385531299,1.94591014906,6.92177871162,5.8094762681,1.29928298413,3.29253925378,4.08504216956,0.0,1.09861228867,0.0,2.03688192726
4.35670882669,3.76120011569,4.7621739348,4.20469261939,4.0167433162,4.5978434106,4.73325552575,4.69482805792,5.18822344375,4.4072069332,2.07944154168,6.92178966794,5.81611860405,1.2527629685,3.28715733229,4.10539439841,0.0,1.09861228867,0.0,2.07944154168
4.5538768916,3.63758615973,4.89783979995,4.53259949315,4.19388819256,4.76618298184,4.74349631547,3.98434366701,5.08177696637,4.65267380863,2.07944154168,6.92180062414,5.82271711034,1.20397280432,3.2817462889,4.12534066259,0.0,1.09861228867,0.0,2.1202635362
4.60517018599,3.80666248977,5.02388052085,4.49980967033,4.01050995214,5.00763078508,4.69610718098,4.60311808186,5.25947258272,4.84960545144,2.07944154168,6.92181158024,5.82927236161,1.15267950994,3.27630580677,4.14489684138,0.0,1.09861228867,0.0,2.15948424935
4.61512051684,3.63758615973,4.91265488574,4.84418708646,4.06285389513,4.84984036785,4.64636011281,5.02391341504,5.2645537364,4.72995090289,2.19722457734,6.9218225362,5.83578492126,1.09861228867,3.2708355638,4.16407790024,0.0,1.09861228867,0.0,2.19722457734
4.66343909411,3.43398720449,5.09986642782,4.81218435537,4.17292466234,4.62790967296,4.59400812128,5.09043181762,5.03360284238,5.75279483636,2.19722457734,6.92183349204,5.84225534177,1.04145387483,3.26533523261,4.18289795956,0.0,1.09861228867,0.0,2.23359222151
4.78749174278,4.20469261939,4.7957905456,5.0106352941,4.02329600784,4.70582966909,4.57656492898,5.14002478755,5.19217877049,6.08377021789,2.19722457734,6.92184444776,5.84868416494,0.980829253013,3.25980448036,4.2013703572,0.0,1.09861228867,0.0,2.26868354132
4.92725368516,4.65396035016,4.94164242261,4.88280192259,4.73470610734,5.68572033184,4.57311176229,5.46262344814,4.8311098246,5.54568512809,2.30258509299,6.92185540336,5.8550719222,0.916290731874,3.25424296871,4.21950770518,0.0,1.09861228867,0.0,2.30258509299
4.89034912822,4.61512051684,4.7957905456,4.43081679884,4.06405716128,5.47792691584,4.56964662992,4.97818097054,5.06704713302,5.41135024918,2.30258509299,6.92195399838,5.84611759311,0.955511445027,3.23867845216,4.257973986,0.0540672212703,1.09861228867,0.0,2.33537491582
4.81218435537,4.39444915467,4.8751973232,4.36944785247,4.50446548187,4.70655280028,5.07329705522,4.52439387596,5.10157228909,5.25612724907,2.30258509299,6.92205258368,5.837082359,0.99325177301,3.22286784614,4.29501525768,0.105360515658,1.09861228867,0.0,2.36712361413
