"(1, 0, 'cargocar')","(1, 0, 'etc')","(1, 0, 'motorcycle')","(1, 0, 'privatecar')","(1, 0, 'tot')","(1, 0, 'unknowncar')","(1, 1, 'cargocar')","(1, 1, 'etc')","(1, 1, 'motorcycle')","(1, 1, 'privatecar')","(1, 1, 'tot')","(1, 1, 'unknowncar')","(2, 0, 'cargocar')","(2, 0, 'etc')","(2, 0, 'motorcycle')","(2, 0, 'privatecar')","(2, 0, 'tot')","(2, 0, 'unknowncar')","(3, 0, 'cargocar')","(3, 0, 'etc')","(3, 0, 'motorcycle')","(3, 0, 'privatecar')","(3, 0, 'tot')","(3, 0, 'unknowncar')","(3, 1, 'cargocar')","(3, 1, 'etc')","(3, 1, 'motorcycle')","(3, 1, 'privatecar')","(3, 1, 'tot')","(3, 1, 'unknowncar')","('A', 2)","('A', 3)","('B', 1)","('B', 3)","('C', 1)","('C', 3)",date,hour,pressure,sea_pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,dayofweek,is_holiday
0,0.0,0,0,3.0,3.0,2.0,0.0,0.0,0.0,2.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0,4.0,4.0,1.0,0.0,2.0,0.0,3.0,0,70.04333333333334,69.72666666666666,99.689,31.25125,166.32217391304346,160.5188679245283,2016-09-20 02:10:00,2,1013.4166666666666,1018.4166666666666,350.3888888888889,2.85,23.12222222222222,60.77777777777778,0.0,1,0
0,2.0,0,0,6.0,6.0,4.0,1.0,1.0,0.0,5.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0,9.0,9.0,0.0,1.0,2.0,0.0,2.0,0,75.64,65.81833333333333,101.046,31.7225,168.86652173913043,161.47811320754715,2016-09-20 02:20:00,2,1013.4333333333334,1018.4333333333334,351.1111111111111,2.8,23.27777777777778,60.22222222222222,0.0,1,0
0,0.0,0,0,3.0,3.0,4.0,0.0,3.0,0.0,7.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0,8.0,8.0,2.0,0.0,0.0,0.0,2.0,0,64.805,61.91,102.403,32.19375,171.41086956521738,162.43735849056603,2016-09-20 02:30:00,2,1013.45,1018.45,351.8333333333333,2.75,23.433333333333334,59.666666666666664,0.0,1,0
0,0.0,0,0,4.0,4.0,1.0,1.0,4.0,0.0,5.0,0,0,0.0,0,0,0.0,0.0,0,2.0,0,0,9.0,9.0,2.0,0.0,1.0,0.0,3.0,0,53.97,58.001666666666665,103.76,32.665,173.95521739130436,163.3966037735849,2016-09-20 02:40:00,2,1013.4666666666667,1018.4666666666667,352.55555555555554,2.7,23.58888888888889,59.111111111111114,0.0,1,0
0,0.0,0,0,3.0,3.0,3.0,0.0,0.0,0.0,3.0,0,0,0.0,0,0,0.0,0.0,0,1.0,0,0,4.0,4.0,3.0,1.0,2.0,0.0,5.0,0,43.135,54.093333333333334,107.08375000000001,33.13625,176.4995652173913,164.35584905660377,2016-09-20 02:50:00,2,1013.4833333333333,1018.4833333333333,353.27777777777777,2.65,23.744444444444444,58.55555555555556,0.0,1,0
0,0.0,0,0,5.0,5.0,1.0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,1.0,0,0,4.0,4.0,3.0,0.0,0.0,0.0,3.0,0,32.3,50.184999999999995,110.4075,33.6075,179.04391304347826,165.31509433962265,2016-09-20 03:00:00,3,1013.5,1018.5,354.0,2.6,23.9,58.0,0.0,1,0
0,0.0,0,0,5.0,5.0,1.0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0,3.0,3.0,1.0,0.0,2.0,0.0,3.0,0,55.91,46.276666666666664,113.73125,34.07875,181.5882608695652,166.2743396226415,2016-09-20 03:10:00,3,1013.4277777777778,1018.4277777777778,334.72222222222223,2.7111111111111112,24.066666666666666,57.166666666666664,0.0,1,0
0,0.0,0,0,3.0,3.0,3.0,0.0,1.0,0.0,4.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0,7.0,7.0,3.0,0.0,0.0,0.0,3.0,0,46.010000000000005,42.36833333333333,117.055,34.55,184.13260869565218,167.2335849056604,2016-09-20 03:20:00,3,1013.3555555555556,1018.3555555555556,315.44444444444446,2.8222222222222224,24.23333333333333,56.333333333333336,0.0,1,0
0,0.0,0,0,5.0,5.0,9.0,0.0,0.0,0.0,9.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,55.826666666666675,38.46,120.37875,46.47,186.67695652173913,168.19283018867924,2016-09-20 03:30:00,3,1013.2833333333333,1018.2833333333333,296.1666666666667,2.9333333333333336,24.4,55.5,0.0,1,0
0,0.0,0,0,1.0,1.0,7.0,0.0,3.0,0.0,10.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0,6.0,6.0,1.0,0.0,2.0,0.0,3.0,0,65.64333333333335,46.925999999999995,123.7025,58.39,189.22130434782608,169.1520754716981,2016-09-20 03:40:00,3,1013.2111111111111,1018.2111111111111,276.8888888888889,3.0444444444444443,24.566666666666666,54.666666666666664,0.0,1,0
0,0.0,0,0,4.0,4.0,7.0,0.0,1.0,0.0,8.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0,5.0,5.0,2.0,1.0,1.0,0.0,3.0,0,75.46000000000002,55.391999999999996,127.02625,70.31,191.76565217391305,170.11132075471698,2016-09-20 03:50:00,3,1013.1388888888889,1018.1388888888889,257.6111111111111,3.1555555555555554,24.73333333333333,53.833333333333336,0.0,1,0
0,0.0,0,0,6.0,6.0,7.0,0.0,3.0,0.0,10.0,0,0,0.0,0,0,0.0,0.0,0,1.0,0,0,5.0,5.0,1.0,0.0,2.0,0.0,3.0,0,43.4925,63.85799999999999,130.35,48.5,194.31,171.07056603773586,2016-09-20 04:00:00,4,1013.0666666666667,1018.0666666666667,238.33333333333331,3.2666666666666666,24.9,53.0,0.0,1,0
0,0.0,0,0,5.0,5.0,6.0,0.0,4.0,0.0,10.0,0,0,0.0,0,0,0.0,0.0,0,1.0,0,0,5.0,5.0,3.0,0.0,0.0,0.0,3.0,0,43.605,72.32399999999998,149.29000000000002,60.435,193.995,172.02981132075473,2016-09-20 04:10:00,4,1012.9944444444444,1017.9944444444444,219.05555555555554,3.3777777777777778,25.066666666666666,52.166666666666664,0.0,1,0
0,0.0,0,0,4.0,4.0,5.0,1.0,1.0,0.0,6.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0,5.0,5.0,3.0,1.0,1.0,0.0,4.0,0,54.32,80.78999999999998,168.23000000000005,72.37,193.68,172.98905660377358,2016-09-20 04:20:00,4,1012.9222222222222,1017.9222222222222,199.77777777777777,3.488888888888889,25.23333333333333,51.333333333333336,0.0,1,0
0,1.0,0,0,4.0,4.0,5.0,2.0,6.0,0.0,11.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0,4.0,4.0,0.0,2.0,2.0,0.0,2.0,0,67.56,82.17999999999998,159.2571428571429,105.57666666666668,193.365,173.94830188679245,2016-09-20 04:30:00,4,1012.85,1017.85,180.5,3.5999999999999996,25.4,50.5,0.0,1,0
0,0.0,0,0,4.0,4.0,4.0,2.0,3.0,0.0,7.0,0,0,0.0,0,0,0.0,0.0,0,1.0,0,0,7.0,7.0,1.0,0.0,1.0,0.0,2.0,0,55.21,83.56999999999998,150.28428571428574,138.78333333333336,193.04999999999998,174.90754716981132,2016-09-20 04:40:00,4,1012.7777777777778,1017.7777777777778,161.22222222222223,3.7111111111111112,25.566666666666666,49.666666666666664,0.0,1,0
0,1.0,0,0,11.0,11.0,6.0,1.0,7.0,0.0,13.0,0,0,0.0,0,0,0.0,0.0,0,1.0,0,0,4.0,4.0,0.0,0.0,2.0,0.0,2.0,0,39.43,84.95999999999998,141.3114285714286,171.99,192.73499999999999,175.8667924528302,2016-09-20 04:50:00,4,1012.7055555555556,1017.7055555555556,141.94444444444443,3.822222222222222,25.73333333333333,48.83333333333333,0.0,1,0
0,1.0,0,0,7.0,7.0,4.0,0.0,7.0,0.0,11.0,0,0,0.0,0,0,1.0,1.0,0,1.0,0,0,5.0,5.0,2.0,2.0,4.0,0.0,6.0,0,41.445,86.35,132.33857142857144,158.40333333333334,192.42,176.82603773584907,2016-09-20 05:00:00,5,1012.6333333333333,1017.6333333333333,122.66666666666666,3.933333333333333,25.9,48.0,0.0,1,0
0,0.0,0,0,2.0,2.0,10.0,0.0,6.0,0.0,16.0,0,0,0.0,0,0,4.0,4.0,0,1.0,0,0,7.0,7.0,5.0,1.0,1.0,0.0,6.0,0,43.459999999999994,87.74,123.36571428571429,144.81666666666666,181.486,177.78528301886791,2016-09-20 05:10:00,5,1012.5611111111111,1017.5611111111111,103.38888888888889,4.044444444444444,26.066666666666666,47.166666666666664,0.0,1,0
0,0.0,0,0,2.0,2.0,10.0,1.0,4.0,0.0,14.0,0,0,0.0,0,0,8.0,8.0,0,1.0,0,0,8.0,8.0,4.0,0.0,2.0,0.0,6.0,0,45.474999999999994,89.13,114.39285714285715,131.23000000000002,170.552,178.7445283018868,2016-09-20 05:20:00,5,1012.4888888888889,1017.4888888888889,84.11111111111109,4.155555555555555,26.23333333333333,46.33333333333333,0.0,1,0
0,0.0,0,0,2.0,2.0,17.0,0.0,6.0,0.0,23.0,0,0,3.0,0,0,10.0,10.0,0,0.0,0,0,9.0,9.0,3.0,0.0,3.0,0.0,6.0,0,49.96,90.52,105.42,117.64333333333335,159.618,179.70377358490566,2016-09-20 05:30:00,5,1012.4166666666667,1017.4166666666667,64.83333333333331,4.266666666666667,26.4,45.5,0.0,1,0
0,2.0,0,0,5.0,5.0,11.0,1.0,4.0,0.0,15.0,0,0,3.0,0,0,12.0,12.0,0,0.0,0,0,9.0,9.0,7.0,2.0,4.0,0.0,11.0,0,52.975,88.39,126.78,104.05666666666667,148.684,180.66301886792454,2016-09-20 05:40:00,5,1012.3444444444444,1017.3444444444444,45.55555555555554,4.377777777777777,26.566666666666666,44.666666666666664,0.0,1,0
0,0.0,0,0,5.0,5.0,13.0,3.0,7.0,0.0,20.0,0,0,1.0,0,0,9.0,9.0,0,1.0,0,0,11.0,11.0,5.0,1.0,2.0,0.0,7.0,0,43.075,135.92,148.14,90.47,137.75,181.6222641509434,2016-09-20 05:50:00,5,1012.2722222222222,1017.2722222222222,26.27777777777777,4.488888888888889,26.73333333333333,43.83333333333333,0.0,1,0
0,1.0,0,0,6.0,6.0,8.0,2.0,5.0,0.0,13.0,0,0,1.0,0,0,21.0,21.0,0,3.0,0,0,15.0,15.0,6.0,1.0,5.0,0.0,11.0,0,59.78,91.51,169.5,119.465,152.155,182.58150943396225,2016-09-20 06:00:00,6,1012.2,1017.2,7.0,4.6,26.9,43.0,0.0,1,0
0,3.0,0,0,7.0,7.0,15.0,2.0,19.0,0.0,34.0,0,0,2.0,0,0,12.0,12.0,0,4.0,0,0,16.0,16.0,4.0,1.0,9.0,0.0,13.0,0,76.485,116.75,155.5975,115.40125,166.56,183.54075471698113,2016-09-20 06:10:00,6,1012.2222222222223,1017.2222222222223,7.222222222222222,4.594444444444444,26.816666666666666,42.94444444444444,0.0,1,0
0,1.0,0,0,10.0,10.0,10.0,3.0,17.0,0.0,27.0,0,0,2.0,0,0,13.0,13.0,0,1.0,0,0,16.0,16.0,11.0,5.0,11.0,0.0,22.0,0,93.19,119.07,141.695,111.3375,140.52,184.5,2016-09-20 06:20:00,6,1012.2444444444445,1017.2444444444445,7.444444444444445,4.588888888888889,26.73333333333333,42.888888888888886,0.0,1,0
0,3.0,0,0,10.0,10.0,14.0,0.0,18.0,0.0,32.0,0,0,5.0,0,0,18.0,18.0,0,9.0,0,0,27.0,27.0,10.0,2.0,11.0,0.0,21.0,0,77.9,137.97,127.7925,107.27375,114.48,176.996,2016-09-20 06:30:00,6,1012.2666666666667,1017.2666666666667,7.666666666666667,4.583333333333333,26.65,42.833333333333336,0.0,1,0
0,3.0,0,0,8.0,8.0,17.0,5.0,15.0,0.0,32.0,0,0,5.0,0,0,16.0,16.0,0,12.0,0,0,37.0,37.0,7.0,5.0,28.0,0.0,35.0,0,62.61000000000001,104.03600000000002,113.89,103.21000000000001,111.74,169.492,2016-09-20 06:40:00,6,1012.2888888888889,1017.2888888888889,7.888888888888889,4.5777777777777775,26.566666666666666,42.77777777777778,0.0,1,0
0,5.0,0,0,21.0,21.0,11.0,4.0,25.0,1.0,37.0,0,0,8.0,0,0,38.0,38.0,0,9.0,0,0,43.0,43.0,7.0,4.0,24.0,0.0,31.0,0,47.22,138.81,96.86666666666667,86.83,131.38,161.988,2016-09-20 06:50:00,6,1012.3111111111111,1017.3111111111111,8.11111111111111,4.572222222222222,26.48333333333333,42.72222222222222,0.0,1,0
0,7.0,0,0,15.0,15.0,13.0,10.0,28.0,2.0,43.0,0,0,12.0,0,0,36.0,36.0,0,24.0,0,0,57.0,57.0,2.0,5.0,18.0,0.0,20.0,0,76.21333333333334,84.76,133.82,111.43,162.19,154.48399999999998,2016-09-20 07:00:00,7,1012.3333333333334,1017.3333333333334,8.333333333333334,4.566666666666666,26.4,42.666666666666664,0.0,1,0
0,7.0,0,0,23.0,23.0,7.0,13.0,37.0,1.0,45.0,0,0,16.0,0,0,43.0,43.0,0,21.0,0,0,56.0,56.0,17.0,14.0,45.0,1.0,63.0,0,47.776666666666664,132.85333333333332,115.37,78.97,185.21,146.98,2016-09-20 07:10:00,7,1012.3555555555556,1017.3555555555556,8.555555555555555,4.561111111111111,26.316666666666666,42.611111111111114,0.0,1,0
0,5.0,0,0,12.0,12.0,8.0,20.0,46.0,3.0,57.0,0,0,14.0,0,0,42.0,42.0,0,31.0,0,0,77.0,77.0,5.0,15.0,36.0,5.0,46.0,0,66.92333333333333,134.59666666666666,96.92,116.31,172.56,168.60666666666665,2016-09-20 07:20:00,7,1012.3777777777779,1017.3777777777779,8.777777777777779,4.555555555555555,26.23333333333333,42.55555555555556,0.0,1,0
0,2.0,0,0,18.0,18.0,18.0,12.0,50.0,1.0,69.0,0,0,20.0,0,0,44.0,44.0,0,17.0,0,0,64.0,64.0,3.0,12.0,48.0,0.0,51.0,0,42.165,136.34,106.8275,135.48666666666668,159.91,190.23333333333332,2016-09-20 07:30:00,7,1012.4000000000001,1017.4000000000001,9.0,4.55,26.15,42.5,0.0,1,0
0,5.0,0,0,14.0,14.0,12.0,26.0,65.0,1.0,78.0,0,0,22.0,0,0,44.0,44.0,0,18.0,0,0,61.0,61.0,9.0,14.0,52.0,1.0,62.0,0,61.38199999999999,94.50750000000001,116.73500000000001,63.52,147.26,211.86,2016-09-20 07:40:00,7,1012.4222222222222,1017.4222222222222,9.222222222222221,4.544444444444444,26.066666666666666,42.44444444444444,0.0,1,0
0,4.0,0,0,17.0,17.0,8.0,14.0,52.0,1.0,61.0,0,0,14.0,0,0,49.0,49.0,0,33.0,0,0,75.0,75.0,9.0,14.0,49.0,2.0,60.0,0,78.92,109.18199999999999,126.64250000000001,97.68,143.32,233.48666666666668,2016-09-20 07:50:00,7,1012.4444444444445,1017.4444444444445,9.444444444444445,4.538888888888889,25.98333333333333,42.388888888888886,0.0,1,0
0,9.0,0,0,31.0,31.0,10.0,19.0,51.0,5.0,66.0,0,0,17.0,0,0,58.0,58.0,0,22.0,0,0,75.0,75.0,5.0,17.0,71.0,0.0,76.0,0,55.6425,122.1525,136.55,123.04,139.38,255.11333333333334,2016-09-20 08:00:00,8,1012.4666666666667,1017.4666666666667,9.666666666666666,4.533333333333333,25.9,42.333333333333336,0.0,1,0
0,12.0,0,0,22.0,22.0,14.0,18.0,49.0,3.0,66.0,0,0,16.0,0,0,54.0,54.0,0,21.0,0,0,70.0,70.0,7.0,26.0,69.0,2.0,78.0,0,61.584,118.99000000000001,158.93,130.46,148.90333333333334,276.74,2016-09-20 08:10:00,8,1012.4888888888889,1017.4888888888889,9.88888888888889,4.527777777777778,25.816666666666666,42.27777777777778,0.0,1,0
0,8.0,0,0,21.0,21.0,7.0,15.0,57.0,3.0,67.0,0,0,17.0,0,0,52.0,52.0,0,24.0,0,0,89.0,89.0,8.0,32.0,82.0,2.0,92.0,0,53.24333333333333,116.025,179.67000000000004,110.22999999999999,158.42666666666668,249.57,2016-09-20 08:20:00,8,1012.5111111111112,1017.5111111111112,10.11111111111111,4.522222222222222,25.73333333333333,42.22222222222222,0.0,1,0
0,13.0,0,0,29.0,29.0,12.0,17.0,70.0,2.0,84.0,0,0,22.0,0,0,59.0,59.0,0,24.0,0,0,84.0,84.0,6.0,29.0,109.0,2.0,117.0,0,76.485,115.89,171.72500000000002,106.96200000000002,167.95000000000002,222.4,2016-09-20 08:30:00,8,1012.5333333333333,1017.5333333333333,10.333333333333332,4.516666666666667,25.65,42.166666666666664,0.0,1,0
0,4.0,0,0,21.0,21.0,8.0,10.0,50.0,1.0,59.0,0,0,16.0,0,0,60.0,60.0,0,32.0,0,0,71.0,71.0,5.0,40.0,98.0,5.0,108.0,0,80.881,204.78666666666666,163.78,79.44749999999999,145.325,195.23000000000002,2016-09-20 08:40:00,8,1012.5555555555555,1017.5555555555555,10.555555555555555,4.511111111111111,25.566666666666666,42.111111111111114,0.0,1,0
0,11.0,0,0,24.0,24.0,14.0,13.0,58.0,0.0,72.0,0,0,17.0,0,0,52.0,52.0,0,17.0,0,0,83.0,83.0,8.0,34.0,93.0,1.0,102.0,0,72.80333333333334,119.8575,164.45,169.70000000000002,174.91,168.06,2016-09-20 08:50:00,8,1012.5777777777778,1017.5777777777778,10.777777777777779,4.5055555555555555,25.48333333333333,42.05555555555556,0.0,1,0
0,10.0,0,0,32.0,32.0,13.0,18.0,59.0,4.0,76.0,0,0,10.0,0,0,45.0,45.0,0,25.0,0,0,78.0,78.0,7.0,25.0,86.0,0.0,93.0,0,87.39818181818183,123.49333333333334,123.85249999999999,113.97,180.4875,140.89,2016-09-20 09:00:00,9,1012.6,1017.6,11.0,4.5,25.4,42.0,0.0,1,0
0,3.0,0,0,19.0,19.0,15.0,11.0,56.0,3.0,74.0,0,0,16.0,0,0,60.0,60.0,0,20.0,0,0,66.0,66.0,9.0,27.0,84.0,5.0,98.0,0,79.07916666666667,132.89000000000001,145.04500000000002,157.67166666666665,186.065,113.72,2016-09-20 09:10:00,9,1012.6611111111112,1017.6611111111112,11.777777777777779,4.344444444444444,25.216666666666665,42.611111111111114,0.0,1,0
0,11.0,0,0,36.0,36.0,13.0,18.0,62.0,4.0,79.0,0,0,14.0,0,0,55.0,55.0,0,12.0,0,0,68.0,68.0,7.0,30.0,102.0,5.0,114.0,0,70.23285714285714,136.945,114.66,149.4933333333333,191.64249999999998,126.798,2016-09-20 09:20:00,9,1012.7222222222223,1017.7222222222223,12.555555555555555,4.188888888888889,25.03333333333333,43.22222222222222,0.0,1,0
0,10.0,0,0,32.0,32.0,9.0,10.0,51.0,3.0,63.0,0,0,11.0,0,0,44.0,44.0,0,15.0,0,0,74.0,74.0,11.0,27.0,94.0,3.0,108.0,0,71.29444444444444,119.53999999999999,118.21,141.31499999999997,197.22,139.876,2016-09-20 09:30:00,9,1012.7833333333333,1017.7833333333333,13.333333333333334,4.033333333333333,24.849999999999998,43.833333333333336,0.0,1,0
0,10.0,0,0,36.0,36.0,15.0,20.0,73.0,4.0,92.0,0,0,12.0,0,0,42.0,42.0,0,21.0,0,0,71.0,71.0,4.0,20.0,81.0,0.0,85.0,0,72.87666666666668,119.782,136.4025,93.51166666666667,183.76999999999998,152.954,2016-09-20 09:40:00,9,1012.8444444444444,1017.8444444444444,14.11111111111111,3.8777777777777778,24.666666666666664,44.44444444444444,0.0,1,0
0,4.0,0,0,23.0,23.0,18.0,17.0,57.0,6.0,81.0,0,0,12.0,0,0,45.0,45.0,0,14.0,0,0,73.0,73.0,6.0,26.0,81.0,2.0,89.0,0,96.34857142857143,116.86599999999999,115.46333333333332,83.22,170.32,166.032,2016-09-20 09:50:00,9,1012.9055555555556,1017.9055555555556,14.88888888888889,3.7222222222222223,24.483333333333334,45.05555555555556,0.0,1,0
0,7.0,0,0,29.0,29.0,15.0,13.0,25.0,1.0,41.0,0,0,9.0,0,0,41.0,41.0,0,17.0,0,0,66.0,66.0,6.0,13.0,42.0,0.0,48.0,0,74.735,91.46000000000001,117.05,107.18500000000002,163.39333333333332,179.11,2016-09-20 10:00:00,10,1012.9666666666667,1017.9666666666667,15.666666666666668,3.5666666666666664,24.3,45.666666666666664,0.0,1,0
0,3.0,0,0,27.0,27.0,10.0,10.0,40.0,5.0,55.0,0,0,11.0,0,0,44.0,44.0,0,8.0,0,0,57.0,57.0,5.0,5.0,28.0,0.0,33.0,0,64.83333333333333,105.57399999999998,154.39333333333332,105.41000000000001,156.46666666666667,244.35000000000002,2016-09-20 10:10:00,10,1013.0277777777778,1018.0277777777778,16.444444444444443,3.411111111111111,24.116666666666667,46.27777777777778,0.0,1,0
0,8.0,0,0,40.0,40.0,18.0,8.0,31.0,1.0,50.0,0,0,8.0,0,0,39.0,39.0,0,10.0,0,0,59.0,59.0,5.0,13.0,44.0,0.0,49.0,0,50.5625,105.5975,113.22666666666667,127.37166666666667,149.54,225.15,2016-09-20 10:20:00,10,1013.088888888889,1018.088888888889,17.22222222222222,3.2555555555555555,23.933333333333334,46.888888888888886,0.0,1,0
0,6.0,0,0,20.0,20.0,14.0,10.0,26.0,2.0,42.0,0,0,8.0,0,0,37.0,37.0,0,14.0,0,0,78.0,78.0,7.0,15.0,40.0,1.0,48.0,0,50.095,121.67166666666667,123.54,143.5233333333333,153.01999999999998,205.03,2016-09-20 10:30:00,10,1013.1500000000001,1018.1500000000001,18.0,3.1,23.75,47.5,0.0,1,0
