"('A', 2)","('A', 3)","('B', 1)","('B', 3)","('C', 1)","('C', 3)",date,hour,pressure,sea_pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,dayofweek,is_holiday
46.43,148.73,95.4711764706,102.315,274.958695652,203.104444444,2016-08-12 00:40:00,0,1002.14444444,1006.94444444,96.7777777778,2.11111111111,31.8888888889,71.0,0.0,4,0
38.73,137.15,95.5573529412,101.088,274.479565217,203.835555556,2016-08-12 01:00:00,1,1002.06666667,1006.86666667,96.6666666667,2.06666666667,32.0333333333,70.0,0.0,4,0
31.03,125.57,95.6435294118,99.861,274.000434783,204.566666667,2016-08-12 01:20:00,1,1001.98888889,1006.78888889,96.5555555556,2.02222222222,32.1777777778,69.0,0.0,4,0
52.845,114.688333333,95.7297058824,98.634,273.521304348,205.297777778,2016-08-12 01:40:00,1,1001.91111111,1006.71111111,96.4444444444,1.97777777778,32.3222222222,68.0,0.0,4,0
74.66,103.806666667,95.8158823529,97.407,273.042173913,206.028888889,2016-08-12 02:00:00,2,1001.83333333,1006.63333333,96.3333333333,1.93333333333,32.4666666667,67.0,0.0,4,0
50.3,92.925,95.9020588235,96.18,272.563043478,206.76,2016-08-12 02:20:00,2,1001.75555556,1006.55555556,96.2222222222,1.88888888889,32.6111111111,66.0,0.0,4,0
48.38,83.09,95.9882352941,92.88375,272.083913043,207.4175,2016-08-12 02:40:00,2,1001.67777778,1006.47777778,96.1111111111,1.84444444444,32.7555555556,65.0,0.0,4,0
51.7733333333,77.3175,96.0744117647,89.5875,271.604782609,208.075,2016-08-12 03:00:00,3,1001.6,1006.4,96.0,1.8,32.9,64.0,0.0,4,0
55.1666666667,71.545,96.1605882353,86.29125,271.125652174,208.7325,2016-08-12 03:20:00,3,1001.41111111,1006.21111111,90.8888888889,1.83333333333,33.0444444444,63.5555555556,0.0,4,0
58.56,65.7725,96.2467647059,82.995,270.646521739,209.39,2016-08-12 03:40:00,3,1001.22222222,1006.02222222,85.7777777778,1.86666666667,33.1888888889,63.1111111111,0.0,4,0
103.08,60.0,96.3329411765,79.69875,270.167391304,210.0475,2016-08-12 04:00:00,4,1001.03333333,1005.83333333,80.6666666667,1.9,33.3333333333,62.6666666667,0.0,4,0
55.7,70.2416666667,96.4191176471,76.4025,269.68826087,210.705,2016-08-12 04:20:00,4,1000.84444444,1005.64444444,75.5555555556,1.93333333333,33.4777777778,62.2222222222,0.0,4,0
111.54,80.4833333333,96.5052941176,73.10625,269.209130435,211.3625,2016-08-12 04:40:00,4,1000.65555556,1005.45555556,70.4444444444,1.96666666667,33.6222222222,61.7777777778,0.0,4,0
52.9733333333,90.725,96.5914705882,69.81,268.73,212.02,2016-08-12 05:00:00,5,1000.46666667,1005.26666667,65.3333333333,2.0,33.7666666667,61.3333333333,0.0,4,0
64.8066666667,80.3966666667,96.6776470588,72.955,247.593333333,212.6775,2016-08-12 05:20:00,5,1000.27777778,1005.07777778,60.2222222222,2.03333333333,33.9111111111,60.8888888889,0.0,4,0
51.664,70.0683333333,96.7638235294,76.1,226.456666667,213.335,2016-08-12 05:40:00,5,1000.08888889,1004.88888889,55.1111111111,2.06666666667,34.0555555556,60.4444444444,0.0,4,0
40.7133333333,59.74,96.85,97.365,205.32,213.9925,2016-08-12 06:00:00,6,999.9,1004.7,50.0,2.1,34.2,60.0,0.0,4,0
57.4485714286,87.77,103.893333333,103.3175,184.183333333,214.65,2016-08-12 06:20:00,6,999.777777778,1004.57777778,52.8888888889,2.45555555556,34.0888888889,61.0,0.0,4,0
47.1533333333,133.86,110.936666667,122.0425,163.046666667,215.3075,2016-08-12 06:40:00,6,999.655555556,1004.45555556,55.7777777778,2.81111111111,33.9777777778,62.0,0.0,4,0
56.73,84.5966666667,208.71,87.21,141.91,215.965,2016-08-12 07:00:00,7,999.533333333,1004.33333333,58.6666666667,3.16666666667,33.8666666667,63.0,0.0,4,0
49.98,132.775,114.17,66.2633333333,171.49,216.6225,2016-08-12 07:20:00,7,999.411111111,1004.21111111,61.5555555556,3.52222222222,33.7555555556,64.0,0.0,4,0
68.612,131.655,131.77,83.2486666667,201.07,217.28,2016-08-12 07:40:00,7,999.288888889,1004.08888889,64.4444444444,3.87777777778,33.6444444444,65.0,0.0,4,0
71.265,129.93,149.37,100.234,176.493333333,206.29,2016-08-12 08:00:00,8,999.166666667,1003.96666667,67.3333333333,4.23333333333,33.5333333333,66.0,0.0,4,0
76.426,177.122857143,121.8825,141.073333333,151.916666667,195.3,2016-08-12 08:20:00,8,999.044444444,1003.84444444,70.2222222222,4.58888888889,33.4222222222,67.0,0.0,4,0
73.238125,195.906,94.395,141.12,127.34,184.31,2016-08-12 08:40:00,8,998.922222222,1003.72222222,73.1111111111,4.94444444444,33.3111111111,68.0,0.0,4,0
64.51,181.9,96.58,202.963333333,143.0475,173.32,2016-08-12 09:00:00,9,998.8,1003.6,76.0,5.3,33.2,69.0,0.0,4,0
59.5111764706,156.263333333,107.735,177.74,158.755,204.77,2016-08-12 09:20:00,9,998.933333333,1003.73333333,74.5555555556,5.04444444444,32.9666666667,69.7777777778,0.0,4,0
51.0684615385,112.373333333,118.89,156.123333333,184.5075,194.625,2016-08-12 09:40:00,9,999.066666667,1003.86666667,73.1111111111,4.78888888889,32.7333333333,70.5555555556,0.0,4,0
61.55,157.263333333,160.47,144.471666667,210.26,184.48,2016-08-12 10:00:00,10,999.2,1004.0,71.6666666667,4.53333333333,32.5,71.3333333333,0.0,4,0
74.4611111111,105.853333333,191.32,132.82,198.056666667,178.433333333,2016-08-12 10:20:00,10,999.333333333,1004.13333333,70.2222222222,4.27777777778,32.2666666667,72.1111111111,0.0,4,0
44.3114285714,172.14,83.99,85.27,185.853333333,172.386666667,2016-08-12 10:40:00,10,999.466666667,1004.26666667,68.7777777778,4.02222222222,32.0333333333,72.8888888889,0.0,4,0
63.9645454545,102.456666667,55.93,134.55,173.65,166.34,2016-08-12 11:00:00,11,999.6,1004.4,67.3333333333,3.76666666667,31.8,73.6666666667,0.0,4,0
51.276,110.7,27.87,70.56,180.726666667,218.786666667,2016-08-12 11:20:00,11,999.733333333,1004.53333333,65.8888888889,3.51111111111,31.5666666667,74.4444444444,0.0,4,0
47.3925,94.448,87.88,116.466,187.803333333,271.233333333,2016-08-12 11:40:00,11,999.866666667,1004.66666667,64.4444444444,3.25555555556,31.3333333333,75.2222222222,0.0,4,0
63.37,108.525,89.04,87.645,194.88,256.362222222,2016-08-12 12:00:00,12,1000.0,1004.8,63.0,3.0,31.1,76.0,0.0,4,0
49.3122222222,84.68,90.2,137.586666667,177.52,241.491111111,2016-08-12 12:20:00,12,1000.06666667,1004.86666667,65.0,2.83333333333,31.0111111111,75.7777777778,0.0,4,0
59.5423076923,114.59,90.975,116.4575,160.16,226.62,2016-08-12 12:40:00,12,1000.13333333,1004.93333333,67.0,2.66666666667,30.9222222222,75.5555555556,0.0,4,0
81.6269230769,165.95,91.75,138.733333333,142.8,231.47,2016-08-12 13:00:00,13,1000.2,1005.0,69.0,2.5,30.8333333333,75.3333333333,0.0,4,0
61.085,140.91625,94.98,151.54,125.44,280.97,2016-08-12 13:20:00,13,1000.26666667,1005.06666667,71.0,2.33333333333,30.7444444444,75.1111111111,0.0,4,0
67.1166666667,108.413333333,127.53,80.85,272.02,202.45,2016-08-12 13:40:00,13,1000.33333333,1005.13333333,73.0,2.16666666667,30.6555555556,74.8888888889,0.0,4,0
64.3966666667,130.5325,141.47,80.675,253.95,186.02,2016-08-12 14:00:00,14,1000.4,1005.2,75.0,2.0,30.5666666667,74.6666666667,0.0,4,0
94.66,117.875,168.56,151.4725,235.88,194.09,2016-08-12 14:20:00,14,1000.46666667,1005.26666667,77.0,1.83333333333,30.4777777778,74.4444444444,0.0,4,0
53.8375,110.826666667,161.83,105.83,217.81,196.173333333,2016-08-12 14:40:00,14,1000.53333333,1005.33333333,79.0,1.66666666667,30.3888888889,74.2222222222,0.0,4,0
53.36,105.206666667,149.4,102.3,199.74,198.256666667,2016-08-12 15:00:00,15,1000.6,1005.4,81.0,1.5,30.3,74.0,0.0,4,0
58.4877777778,82.47,136.97,145.48875,194.155,200.34,2016-08-12 15:20:00,15,1000.52222222,1005.32222222,99.1111111111,1.41111111111,30.0888888889,75.0,0.0,4,0
72.722,102.805,124.54,166.07,188.57,233.11,2016-08-12 15:40:00,15,1000.44444444,1005.24444444,117.222222222,1.32222222222,29.8777777778,76.0,0.0,4,0
75.0116666667,170.382,112.11,179.755,182.985,204.56,2016-08-12 16:00:00,16,1000.36666667,1005.16666667,135.333333333,1.23333333333,29.6666666667,77.0,0.0,4,0
68.8157894737,100.364,99.68,128.26,177.4,192.67,2016-08-12 16:20:00,16,1000.28888889,1005.08888889,153.444444444,1.14444444444,29.4555555556,78.0,0.0,4,0
74.0928571429,109.308,87.25,111.6625,175.202,181.855,2016-08-12 16:40:00,16,1000.21111111,1005.01111111,171.555555556,1.05555555556,29.2444444444,79.0,0.0,4,0
67.2175,137.393636364,193.61,133.53,173.004,230.34,2016-08-12 17:00:00,17,1000.13333333,1004.93333333,189.666666667,0.966666666667,29.0333333333,80.0,0.0,4,0
88.1141176471,158.538333333,185.609,115.535,170.806,108.84,2016-08-12 17:20:00,17,1000.05555556,1004.85555556,207.777777778,0.877777777778,28.8222222222,81.0,0.0,4,0
66.7171428571,170.631,177.608,188.743333333,168.608,136.14125,2016-08-12 17:40:00,17,999.977777778,1004.77777778,225.888888889,0.788888888889,28.6111111111,82.0,0.0,4,0
102.193157895,126.488571429,169.607,168.605,166.41,163.4425,2016-08-12 18:00:00,18,999.9,1004.7,244.0,0.7,28.4,83.0,0.0,4,0
79.0733333333,125.24,161.606,126.78,188.33,190.74375,2016-08-12 18:20:00,18,999.933333333,1004.73333333,226.222222222,0.722222222222,28.3111111111,83.2222222222,0.0,4,0
97.4680952381,141.7,153.605,179.79,210.25,218.045,2016-08-12 18:40:00,18,999.966666667,1004.76666667,208.444444444,0.744444444444,28.2222222222,83.4444444444,0.0,4,0
102.329090909,247.666666667,145.604,152.06,232.17,166.12,2016-08-12 19:00:00,19,1000.0,1004.8,190.666666667,0.766666666667,28.1333333333,83.6666666667,0.0,4,0
91.804,107.87,137.603,177.973333333,224.23,114.195,2016-08-12 19:20:00,19,1000.03333333,1004.83333333,172.888888889,0.788888888889,28.0444444444,83.8888888889,0.0,4,0
46.15125,170.41,129.602,171.515,216.29,146.2825,2016-08-12 19:40:00,19,1000.06666667,1004.86666667,155.111111111,0.811111111111,27.9555555556,84.1111111111,0.0,4,0
73.0569230769,109.366,121.601,145.42,208.35,178.37,2016-08-12 20:00:00,20,1000.1,1004.9,137.333333333,0.833333333333,27.8666666667,84.3333333333,0.0,4,0
62.6227272727,148.64,113.6,123.446666667,200.41,176.575555556,2016-08-12 20:20:00,20,1000.13333333,1004.93333333,119.555555556,0.855555555556,27.7777777778,84.5555555556,0.0,4,0
52.8066666667,129.05125,127.146666667,101.473333333,192.47,174.781111111,2016-08-12 20:40:00,20,1000.16666667,1004.96666667,101.777777778,0.877777777778,27.6888888889,84.7777777778,0.0,4,0
65.395,109.4625,140.693333333,79.5,184.53,172.986666667,2016-08-12 21:00:00,21,1000.2,1005.0,84.0,0.9,27.6,85.0,0.0,4,0
77.9833333333,117.68375,154.24,100.703333333,179.9425,171.192222222,2016-08-12 21:20:00,21,1000.28888889,1005.08888889,83.2222222222,1.06666666667,28.0777777778,83.1111111111,0.0,4,0
79.0333333333,125.905,150.363333333,129.443333333,175.355,169.397777778,2016-08-12 21:40:00,21,1000.37777778,1005.17777778,82.4444444444,1.23333333333,28.5555555556,81.2222222222,0.0,4,0
66.65125,117.64,146.486666667,111.27,170.7675,167.603333333,2016-08-12 22:00:00,22,1000.46666667,1005.26666667,81.6666666667,1.4,29.0333333333,79.3333333333,0.0,4,0
50.3,114.095,142.61,100.1,166.18,165.808888889,2016-08-12 22:20:00,22,1000.55555556,1005.35555556,80.8888888889,1.56666666667,29.5111111111,77.4444444444,0.0,4,0
23.49,110.6225,138.733333333,88.93,167.129166667,164.014444444,2016-08-12 22:40:00,22,1000.64444444,1005.44444444,80.1111111111,1.73333333333,29.9888888889,75.5555555556,0.0,4,0
43.16,107.15,134.856666667,77.76,168.078333333,162.22,2016-08-12 23:00:00,23,1000.73333333,1005.53333333,79.3333333333,1.9,30.4666666667,73.6666666667,0.0,4,0
63.3666666667,109.305,130.98,66.59,169.0275,165.253333333,2016-08-12 23:20:00,23,1000.82222222,1005.62222222,78.5555555556,2.06666666667,30.9444444444,71.7777777778,0.0,4,0
200.19,95.4025,127.103333333,132.015,169.976666667,168.286666667,2016-08-12 23:40:00,23,1000.91111111,1005.71111111,77.7777777778,2.23333333333,31.4222222222,69.8888888889,0.0,4,0
94.4733333333,81.5,123.226666667,197.44,170.925833333,171.32,2016-08-13 00:00:00,0,1001.0,1005.8,77.0,2.4,31.9,68.0,0.0,5,0
71.8016666667,86.735,119.35,179.77,171.875,174.353333333,2016-08-13 00:20:00,0,1000.97777778,1005.77777778,83.7777777778,2.36666666667,32.0777777778,67.1111111111,0.0,5,0
49.13,91.97,116.447857143,162.1,172.824166667,177.386666667,2016-08-13 00:40:00,0,1000.95555556,1005.75555556,90.5555555556,2.33333333333,32.2555555556,66.2222222222,0.0,5,0
37.38,88.375,113.545714286,144.43,173.773333333,180.42,2016-08-13 01:00:00,1,1000.93333333,1005.73333333,97.3333333333,2.3,32.4333333333,65.3333333333,0.0,5,0
64.83,84.78,110.643571429,126.76,174.7225,183.028421053,2016-08-13 01:20:00,1,1000.91111111,1005.71111111,104.111111111,2.26666666667,32.6111111111,64.4444444444,0.0,5,0
56.215,81.185,107.741428571,109.09,175.671666667,185.636842105,2016-08-13 01:40:00,1,1000.88888889,1005.68888889,110.888888889,2.23333333333,32.7888888889,63.5555555556,0.0,5,0
59.58,77.59,104.839285714,91.42,176.620833333,188.245263158,2016-08-13 02:00:00,2,1000.86666667,1005.66666667,117.666666667,2.2,32.9666666667,62.6666666667,0.0,5,0
72.28,88.045,101.937142857,73.75,177.57,190.853684211,2016-08-13 02:20:00,2,1000.84444444,1005.64444444,124.444444444,2.16666666667,33.1444444444,61.7777777778,0.0,5,0
35.51,89.9175,99.035,79.7036363636,166.81375,193.462105263,2016-08-13 02:40:00,2,1000.82222222,1005.62222222,131.222222222,2.13333333333,33.3222222222,60.8888888889,0.0,5,0
74.41,91.79,96.1328571429,85.6572727273,156.0575,196.070526316,2016-08-13 03:00:00,3,1000.8,1005.6,138.0,2.1,33.5,60.0,0.0,5,0
57.315,93.6625,93.2307142857,91.6109090909,145.30125,198.678947368,2016-08-13 03:20:00,3,1000.56666667,1005.36666667,137.888888889,2.02222222222,33.6777777778,59.7777777778,0.0,5,0
40.22,95.535,90.3285714286,97.5645454545,134.545,201.287368421,2016-08-13 03:40:00,3,1000.33333333,1005.13333333,137.777777778,1.94444444444,33.8555555556,59.5555555556,0.0,5,0
59.8733333333,97.4075,87.4264285714,103.518181818,123.78875,203.895789474,2016-08-13 04:00:00,4,1000.1,1004.9,137.666666667,1.86666666667,34.0333333333,59.3333333333,0.0,5,0
79.5266666667,99.28,84.5242857143,109.471818182,113.0325,206.504210526,2016-08-13 04:20:00,4,999.866666667,1004.66666667,137.555555556,1.78888888889,34.2111111111,59.1111111111,0.0,5,0
57.69,77.13,81.6221428571,115.425454545,102.27625,209.112631579,2016-08-13 04:40:00,4,999.633333333,1004.43333333,137.444444444,1.71111111111,34.3888888889,58.8888888889,0.0,5,0
58.6875,54.98,78.72,121.379090909,91.52,211.721052632,2016-08-13 05:00:00,5,999.4,1004.2,137.333333333,1.63333333333,34.5666666667,58.6666666667,0.0,5,0
142.8625,92.72,75.86,127.332727273,97.6285714286,214.329473684,2016-08-13 05:20:00,5,999.166666667,1003.96666667,137.222222222,1.55555555556,34.7444444444,58.4444444444,0.0,5,0
99.47125,88.025,73.0,133.286363636,103.737142857,216.937894737,2016-08-13 05:40:00,5,998.933333333,1003.73333333,137.111111111,1.47777777778,34.9222222222,58.2222222222,0.0,5,0
56.08,83.33,69.265,139.24,109.845714286,219.546315789,2016-08-13 06:00:00,6,998.7,1003.5,137.0,1.4,35.1,58.0,0.0,5,0
33.66,96.94,65.53,145.283333333,115.954285714,222.154736842,2016-08-13 06:20:00,6,998.633333333,1003.43333333,131.666666667,1.57777777778,34.9,59.3333333333,0.0,5,0
57.8188888889,155.79,61.795,139.05,122.062857143,224.763157895,2016-08-13 06:40:00,6,998.566666667,1003.36666667,126.333333333,1.75555555556,34.7,60.6666666667,0.0,5,0
64.1577777778,177.275,58.06,112.23,128.171428571,227.371578947,2016-08-13 07:00:00,7,998.5,1003.3,121.0,1.93333333333,34.5,62.0,0.0,5,0
67.3716666667,84.4566666667,70.63,89.9057142857,134.28,229.98,2016-08-13 07:20:00,7,998.433333333,1003.23333333,115.666666667,2.11111111111,34.3,63.3333333333,0.0,5,0
84.1244444444,136.375,75.92,109.7775,144.984444444,225.556666667,2016-08-13 07:40:00,7,998.366666667,1003.16666667,110.333333333,2.28888888889,34.1,64.6666666667,0.0,5,0
71.1894117647,107.733333333,141.845,92.8666666667,155.688888889,221.133333333,2016-08-13 08:00:00,8,998.3,1003.1,105.0,2.46666666667,33.9,66.0,0.0,5,0
124.478571429,154.9475,113.7,167.59,166.393333333,216.71,2016-08-13 08:20:00,8,998.233333333,1003.03333333,99.6666666667,2.64444444444,33.7,67.3333333333,0.0,5,0
120.445384615,102.656666667,133.815,147.166666667,202.511666667,220.24,2016-08-13 08:40:00,8,998.166666667,1002.96666667,94.3333333333,2.82222222222,33.5,68.6666666667,0.0,5,0
101.361,146.58,125.808888889,177.41,238.63,210.942222222,2016-08-13 09:00:00,9,998.1,1002.9,89.0,3.0,33.3,70.0,0.0,5,0
53.308,141.997555556,117.802777778,153.456666667,238.188666667,201.644444444,2016-08-13 09:20:00,9,998.211111111,1003.01111111,87.7777777778,2.96666666667,33.1111111111,70.5555555556,0.0,5,0
18.97,137.415111111,109.796666667,129.503333333,237.747333333,192.346666667,2016-08-13 09:40:00,9,998.322222222,1003.12222222,86.5555555556,2.93333333333,32.9222222222,71.1111111111,0.0,5,0
16.73,132.832666667,101.790555556,105.55,237.306,183.048888889,2016-08-13 10:00:00,10,998.433333333,1003.23333333,85.3333333333,2.9,32.7333333333,71.6666666667,0.0,5,0
81.14,128.250222222,93.7844444444,81.5966666667,236.864666667,173.751111111,2016-08-13 10:20:00,10,998.544444444,1003.34444444,84.1111111111,2.86666666667,32.5444444444,72.2222222222,0.0,5,0
145.55,123.667777778,85.7783333333,57.6433333333,236.423333333,164.453333333,2016-08-13 10:40:00,10,998.655555556,1003.45555556,82.8888888889,2.83333333333,32.3555555556,72.7777777778,0.0,5,0
143.731666667,119.085333333,77.7722222222,33.69,235.982,155.155555556,2016-08-13 11:00:00,11,998.766666667,1003.56666667,81.6666666667,2.8,32.1666666667,73.3333333333,0.0,5,0
141.913333333,114.502888889,69.7661111111,111.04,235.540666667,145.857777778,2016-08-13 11:20:00,11,998.877777778,1003.67777778,80.4444444444,2.76666666667,31.9777777778,73.8888888889,0.0,5,0
140.095,109.920444444,61.76,188.39,235.099333333,136.56,2016-08-13 11:40:00,11,998.988888889,1003.78888889,79.2222222222,2.73333333333,31.7888888889,74.4444444444,0.0,5,0
41.812,105.338,107.645,60.175,234.658,146.798125,2016-08-13 12:00:00,12,999.1,1003.9,78.0,2.7,31.6,75.0,0.0,5,0
43.6416666667,115.575,153.53,177.958333333,234.216666667,157.03625,2016-08-13 12:20:00,12,999.2,1004.0,89.3333333333,2.61111111111,31.4444444444,75.4444444444,0.0,5,0
58.3109090909,120.094,132.363333333,167.66,233.775333333,167.274375,2016-08-13 12:40:00,12,999.3,1004.1,100.666666667,2.52222222222,31.2888888889,75.8888888889,0.0,5,0
55.3557142857,99.36,111.196666667,187.863333333,233.334,177.5125,2016-08-13 13:00:00,13,999.4,1004.2,112.0,2.43333333333,31.1333333333,76.3333333333,0.0,5,0
55.55375,144.17,90.03,130.065,232.892666667,151.83,2016-08-13 13:20:00,13,999.5,1004.3,123.333333333,2.34444444444,30.9777777778,76.7777777778,0.0,5,0
58.6791666667,86.92,104.49,111.62875,232.451333333,53.72,2016-08-13 13:40:00,13,999.6,1004.4,134.666666667,2.25555555556,30.8222222222,77.2222222222,0.0,5,0
68.7118181818,106.58,118.95,143.488333333,232.01,298.676666667,2016-08-13 14:00:00,14,999.7,1004.5,146.0,2.16666666667,30.6666666667,77.6666666667,0.0,5,0
68.0045454545,110.75,133.41,128.6975,201.42,259.39,2016-08-13 14:20:00,14,999.8,1004.6,157.333333333,2.07777777778,30.5111111111,78.1111111111,0.0,5,0
46.452,96.645,107.91,96.31,170.83,233.62,2016-08-13 14:40:00,14,999.9,1004.7,168.666666667,1.98888888889,30.3555555556,78.5555555556,0.0,5,0
50.3475,115.3175,82.41,104.8525,167.19375,210.2975,2016-08-13 15:00:00,15,1000.0,1004.8,180.0,1.9,30.2,79.0,0.0,5,0
59.2766666667,132.486666667,56.91,136.983333333,163.5575,226.2753125,2016-08-13 15:20:00,15,999.9,1004.7,173.777777778,1.81111111111,30.0888888889,79.2222222222,0.0,5,0
50.098,102.636666667,74.7366666667,156.79,159.92125,242.253125,2016-08-13 15:40:00,15,999.8,1004.6,167.555555556,1.72222222222,29.9777777778,79.4444444444,0.0,5,0
80.606,133.89,92.5633333333,139.921666667,156.285,258.2309375,2016-08-13 16:00:00,16,999.7,1004.5,161.333333333,1.63333333333,29.8666666667,79.6666666667,0.0,5,0
92.93,147.875,110.39,123.053333333,149.2725,274.20875,2016-08-13 16:20:00,16,999.6,1004.4,155.111111111,1.54444444444,29.7555555556,79.8888888889,0.0,5,0
48.6716666667,161.86,108.02,136.805,142.26,290.1865625,2016-08-13 16:40:00,16,999.5,1004.3,148.888888889,1.45555555556,29.6444444444,80.1111111111,0.0,5,0
70.1525,129.14,105.65,111.96,149.65625,306.164375,2016-08-13 17:00:00,17,999.4,1004.2,142.666666667,1.36666666667,29.5333333333,80.3333333333,0.0,5,0
62.0354545455,120.1125,103.28,120.351875,157.0525,322.1421875,2016-08-13 17:20:00,17,999.3,1004.1,136.444444444,1.27777777778,29.4222222222,80.5555555556,0.0,5,0
72.7816666667,130.045,100.91,128.74375,164.44875,338.12,2016-08-13 17:40:00,17,999.2,1004.0,130.222222222,1.18888888889,29.3111111111,80.7777777778,0.0,5,0
51.0833333333,94.11,98.54,112.59,171.845,308.13,2016-08-13 18:00:00,18,999.1,1003.9,124.0,1.1,29.2,81.0,0.0,5,0
67.60875,137.646,96.17,129.505,179.24125,278.14,2016-08-13 18:20:00,18,999.144444444,1003.94444444,131.777777778,1.11111111111,29.0555555556,81.4444444444,0.0,5,0
37.944,96.9333333333,93.8,168.11,186.6375,248.15,2016-08-13 18:40:00,18,999.188888889,1003.98888889,139.555555556,1.12222222222,28.9111111111,81.8888888889,0.0,5,0
96.2925,85.77,91.43,134.82,194.03375,218.16,2016-08-13 19:00:00,19,999.233333333,1004.03333333,147.333333333,1.13333333333,28.7666666667,82.3333333333,0.0,5,0
59.2985714286,143.38,84.905,155.045,201.43,305.74,2016-08-13 19:20:00,19,999.277777778,1004.07777778,155.111111111,1.14444444444,28.6222222222,82.7777777778,0.0,5,0
73.72,102.363333333,78.38,81.11,199.763333333,235.6,2016-08-13 19:40:00,19,999.322222222,1004.12222222,162.888888889,1.15555555556,28.4777777778,83.2222222222,0.0,5,0
67.11,108.4225,87.51,81.98,198.096666667,165.46,2016-08-13 20:00:00,20,999.366666667,1004.16666667,170.666666667,1.16666666667,28.3333333333,83.6666666667,0.0,5,0
73.6375,149.61,96.64,118.84,196.43,264.33,2016-08-13 20:20:00,20,999.411111111,1004.21111111,178.444444444,1.17777777778,28.1888888889,84.1111111111,0.0,5,0
54.8766666667,119.146666667,96.764516129,116.5425,263.75,293.78,2016-08-13 20:40:00,20,999.455555556,1004.25555556,186.222222222,1.18888888889,28.0444444444,84.5555555556,0.0,5,0
49.815,88.4266666667,96.8890322581,114.245,259.842222222,323.23,2016-08-13 21:00:00,21,999.5,1004.3,194.0,1.2,27.9,85.0,0.0,5,0
43.57,101.586666667,97.0135483871,122.855,255.934444444,352.68,2016-08-13 21:20:00,21,999.6,1004.4,185.777777778,1.2,28.3111111111,83.1111111111,0.0,5,0
77.75,157.7975,97.1380645161,135.37,252.026666667,322.053333333,2016-08-13 21:40:00,21,999.7,1004.5,177.555555556,1.2,28.7222222222,81.2222222222,0.0,5,0
38.275,120.325,97.2625806452,129.3875,248.118888889,291.426666667,2016-08-13 22:00:00,22,999.8,1004.6,169.333333333,1.2,29.1333333333,79.3333333333,0.0,5,0
33.31,99.6875,97.3870967742,123.405,244.211111111,260.8,2016-08-13 22:20:00,22,999.9,1004.7,161.111111111,1.2,29.5444444444,77.4444444444,0.0,5,0
48.65,79.05,97.5116129032,115.8575,240.303333333,256.405833333,2016-08-13 22:40:00,22,1000.0,1004.8,152.888888889,1.2,29.9555555556,75.5555555556,0.0,5,0
59.205,92.115,97.6361290323,108.31,236.395555556,252.011666667,2016-08-13 23:00:00,23,1000.1,1004.9,144.666666667,1.2,30.3666666667,73.6666666667,0.0,5,0
46.3975,84.4933333333,97.7606451613,111.75,232.487777778,247.6175,2016-08-13 23:20:00,23,1000.2,1005.0,136.444444444,1.2,30.7777777778,71.7777777778,0.0,5,0
33.59,76.8716666667,97.8851612903,124.6,228.58,243.223333333,2016-08-13 23:40:00,23,1000.3,1005.1,128.222222222,1.2,31.1888888889,69.8888888889,0.0,5,0
50.625,69.25,98.0096774194,84.74,224.672222222,238.829166667,2016-08-14 00:00:00,0,1000.4,1005.2,120.0,1.2,31.6,68.0,0.0,6,1
39.54,71.73,98.1341935484,79.7933333333,220.764444444,234.435,2016-08-14 00:20:00,0,1000.31111111,1005.11111111,111.111111111,1.22222222222,31.8333333333,66.7777777778,0.0,6,1
53.6,74.21,98.2587096774,74.8466666667,216.856666667,230.040833333,2016-08-14 00:40:00,0,1000.22222222,1005.02222222,102.222222222,1.24444444444,32.0666666667,65.5555555556,0.0,6,1
44.46,76.69,98.3832258065,69.9,212.948888889,225.646666667,2016-08-14 01:00:00,1,1000.13333333,1004.93333333,93.3333333333,1.26666666667,32.3,64.3333333333,0.0,6,1
49.565,97.85,98.5077419355,81.00125,209.041111111,221.2525,2016-08-14 01:20:00,1,1000.04444444,1004.84444444,84.4444444444,1.28888888889,32.5333333333,63.1111111111,0.0,6,1
54.67,119.01,98.6322580645,92.1025,205.133333333,216.858333333,2016-08-14 01:40:00,1,999.955555556,1004.75555556,75.5555555556,1.31111111111,32.7666666667,61.8888888889,0.0,6,1
59.775,115.903333333,98.7567741935,103.20375,201.225555556,212.464166667,2016-08-14 02:00:00,2,999.866666667,1004.66666667,66.6666666667,1.33333333333,33.0,60.6666666667,0.0,6,1
55.7425,112.796666667,98.8812903226,114.305,197.317777778,208.07,2016-08-14 02:20:00,2,999.777777778,1004.57777778,57.7777777778,1.35555555556,33.2333333333,59.4444444444,0.0,6,1
51.71,109.69,99.0058064516,125.40625,193.41,203.675833333,2016-08-14 02:40:00,2,999.688888889,1004.48888889,48.8888888889,1.37777777778,33.4666666667,58.2222222222,0.0,6,1
47.6775,98.8,99.1303225806,136.5075,189.502222222,199.281666667,2016-08-14 03:00:00,3,999.6,1004.4,40.0,1.4,33.7,57.0,0.0,6,1
43.645,87.91,99.2548387097,147.60875,185.594444444,194.8875,2016-08-14 03:20:00,3,999.433333333,1004.23333333,41.3333333333,1.62222222222,33.8666666667,56.3333333333,0.0,6,1
39.6125,77.02,99.3793548387,158.71,181.686666667,190.493333333,2016-08-14 03:40:00,3,999.266666667,1004.06666667,42.6666666667,1.84444444444,34.0333333333,55.6666666667,0.0,6,1
